MEX|19.411406|-99.75886|2017-03-27T22:57:50Z|Rain|22.2|1007.3|52
DFW|32.82035|-97.011536|2017-03-27T23:05:50Z|Sunny|12.4|1022.5|57
JAX|30.344692|-82.000656|2017-03-28T00:05:50Z|Rain|12.3|1008.2|86
YYC|51.012783|-114.35434|2017-03-27T21:57:50Z|Sunny|-3.3|1022.9|100
YWG|49.853737|-97.292305|2017-03-27T23:05:50Z|Sunny|-2.5|1018.8|94
YQB|46.85792|-71.48616|2017-03-28T00:49:50Z|Snow|-0.7|998.9|100
YVR|49.256107|-123.193954|2017-03-27T21:21:50Z|Sunny|-3.4|1018.5|100
PHX|33.6051|-112.40524|2017-03-27T22:05:50Z|Rain|11.1|1001.3|84
DTW|42.352627|-83.23929|2017-03-28T00:01:50Z|Sunny|3.2|1022.7|77
SLC|40.776524|-112.06057|2017-03-27T22:05:50Z|Sunny|2.2|1020.6|80
LAX|34.02018|-118.691925|2017-03-27T21:41:50Z|Sunny|11.0|1019.3|56
ORD|41.833393|-88.012344|2017-03-27T23:41:50Z|Sunny|2.0|1013.8|86
DEN|39.764256|-104.99519|2017-03-27T22:37:50Z|Rain|2.5|1007.4|100
SFO|37.75768|-122.50764|2017-04-03T21:25:51Z|Sunny|2.4|1014.5|79
MSY|30.020687|-90.02359|2017-04-03T23:33:51Z|Sunny|8.6|1016.9|64
BOS|42.31329|-71.61747|2017-04-04T00:49:51Z|Sunny|5.5|1016.4|62
MEX|19.411406|-99.75886|2017-04-03T22:57:51Z|Rain|22.2|1008.7|60
DFW|32.82035|-97.011536|2017-04-03T23:05:51Z|Sunny|12.5|1024.5|61
JAX|30.344692|-82.000656|2017-04-04T00:05:51Z|Rain|12.4|1012.4|70
YWG|49.853737|-97.292305|2017-04-03T23:05:51Z|Sunny|-2.5|1036.1|87
YYC|51.012783|-114.35434|2017-04-03T21:57:51Z|Sunny|-3.3|1017.4|97
YQB|46.85792|-71.48616|2017-04-04T00:49:51Z|Sunny|-0.6|1030.5|76
YVR|49.256107|-123.193954|2017-04-03T21:21:51Z|Sunny|-3.4|1017.9|90
PHX|33.6051|-112.40524|2017-04-03T22:05:51Z|Sunny|11.2|1020.1|55
DTW|42.352627|-83.23929|2017-04-04T00:01:51Z|Sunny|3.3|1028.2|66
SLC|40.776524|-112.06057|2017-04-03T22:05:51Z|Sunny|2.3|1022.0|74
LAX|34.02018|-118.691925|2017-04-03T21:41:51Z|Sunny|11.1|1031.2|68
ORD|41.833393|-88.012344|2017-04-03T23:41:51Z|Rain|2.0|1005.3|100
DEN|39.764256|-104.99519|2017-04-03T22:37:51Z|Sunny|2.5|1021.7|79
SFO|37.75768|-122.50764|2017-04-10T21:25:51Z|Sunny|3.6|1031.5|82
MSY|30.020687|-90.02359|2017-04-10T23:33:51Z|Sunny|9.8|1017.5|58
MEX|19.411406|-99.75886|2017-04-10T22:57:51Z|Sunny|22.2|1025.3|46
BOS|42.31329|-71.61747|2017-04-11T00:49:51Z|Rain|6.7|1011.6|91
JAX|30.344692|-82.000656|2017-04-11T00:05:51Z|Sunny|13.7|1013.6|51
DFW|32.82035|-97.011536|2017-04-10T23:05:51Z|Rain|13.7|1012.5|63
YYC|51.012783|-114.35434|2017-04-10T21:57:51Z|Sunny|-2.0|1032.4|100
YWG|49.853737|-97.292305|2017-04-10T23:05:51Z|Sunny|-1.2|1016.4|100
YQB|46.85792|-71.48616|2017-04-11T00:49:51Z|Rain|0.7|1008.6|97
YVR|49.256107|-123.193954|2017-04-10T21:21:51Z|Sunny|-2.2|1023.3|100
PHX|33.6051|-112.40524|2017-04-10T22:05:51Z|Sunny|12.5|1020.4|65
DTW|42.352627|-83.23929|2017-04-11T00:01:51Z|Sunny|4.6|1016.8|64
SLC|40.776524|-112.06057|2017-04-10T22:05:51Z|Sunny|3.5|1013.4|82
LAX|34.02018|-118.691925|2017-04-10T21:41:51Z|Rain|12.3|1012.8|70
DEN|39.764256|-104.99519|2017-04-10T22:37:51Z|Rain|3.8|1006.1|100
ORD|41.833393|-88.012344|2017-04-10T23:41:51Z|Sunny|3.3|1034.0|77
MSY|30.020687|-90.02359|2017-04-17T23:33:51Z|Rain|11.1|1013.2|73
BOS|42.31329|-71.61747|2017-04-18T00:49:51Z|Rain|8.0|998.4|100
JAX|30.344692|-82.000656|2017-04-18T00:05:51Z|Sunny|14.9|1032.0|49
YYC|51.012783|-114.35434|2017-04-17T21:57:51Z|Snow|-0.8|1005.7|100
YQB|46.85792|-71.48616|2017-04-18T00:49:51Z|Sunny|2.0|1018.0|69
PHX|33.6051|-112.40524|2017-04-17T22:05:51Z|Sunny|13.7|1017.5|59
SFO|37.75768|-122.50764|2017-04-17T21:25:51Z|Rain|4.9|1006.8|100
SLC|40.776524|-112.06057|2017-04-17T22:05:51Z|Rain|4.7|1003.0|97
MEX|19.411406|-99.75886|2017-04-17T22:57:51Z|Rain|22.2|1010.7|49
ORD|41.833393|-88.012344|2017-04-17T23:41:51Z|Rain|4.5|998.5|98
DFW|32.82035|-97.011536|2017-04-17T23:05:51Z|Sunny|15.0|1027.5|61
YWG|49.853737|-97.292305|2017-04-17T23:05:51Z|Sunny|0.0|1024.0|93
YVR|49.256107|-123.193954|2017-04-17T21:21:51Z|Snow|-0.9|1003.4|100
DTW|42.352627|-83.23929|2017-04-18T00:01:51Z|Sunny|5.8|1019.1|81
LAX|34.02018|-118.691925|2017-04-17T21:41:51Z|Sunny|13.5|1019.8|63
DEN|39.764256|-104.99519|2017-04-17T22:37:51Z|Sunny|5.0|1037.1|84
SFO|37.75768|-122.50764|2017-04-24T21:25:51Z|Rain|6.1|993.6|86
MSY|30.020687|-90.02359|2017-04-24T23:33:51Z|Sunny|12.3|1024.4|66
MEX|19.411406|-99.75886|2017-04-24T22:57:51Z|Sunny|22.2|1044.5|37
BOS|42.31329|-71.61747|2017-04-25T00:49:51Z|Sunny|9.2|1021.3|63
DFW|32.82035|-97.011536|2017-04-24T23:05:51Z|Sunny|16.2|1016.0|47
JAX|30.344692|-82.000656|2017-04-25T00:05:51Z|Sunny|16.1|1014.1|48
YWG|49.853737|-97.292305|2017-04-24T23:05:51Z|Sunny|1.3|1015.9|82
YYC|51.012783|-114.35434|2017-04-24T21:57:51Z|Rain|0.4|993.5|100
YVR|49.256107|-123.193954|2017-04-24T21:21:51Z|Sunny|0.3|1023.2|98
YQB|46.85792|-71.48616|2017-04-25T00:49:51Z|Rain|3.2|1007.0|89
DTW|42.352627|-83.23929|2017-04-25T00:01:51Z|Sunny|7.1|1023.9|63
PHX|33.6051|-112.40524|2017-04-24T22:05:51Z|Rain|15.0|1012.4|79
LAX|34.02018|-118.691925|2017-04-24T21:41:51Z|Rain|14.7|985.3|65
SLC|40.776524|-112.06057|2017-04-24T22:05:51Z|Rain|6.0|1008.9|81
DEN|39.764256|-104.99519|2017-04-24T22:37:51Z|Sunny|6.3|1025.4|75
ORD|41.833393|-88.012344|2017-04-24T23:41:51Z|Sunny|5.8|1015.9|66
SFO|37.75768|-122.50764|2017-05-01T21:25:51Z|Rain|7.4|1010.6|100
MSY|30.020687|-90.02359|2017-05-01T23:33:51Z|Rain|13.5|1001.3|68
MEX|19.411406|-99.75886|2017-05-01T22:57:51Z|Rain|22.2|1012.8|49
BOS|42.31329|-71.61747|2017-05-02T00:49:51Z|Sunny|10.5|1020.1|65
DFW|32.82035|-97.011536|2017-05-01T23:05:51Z|Rain|17.4|995.7|56
JAX|30.344692|-82.000656|2017-05-02T00:05:51Z|Rain|17.2|988.3|57
YWG|49.853737|-97.292305|2017-05-01T23:05:51Z|Sunny|2.5|1017.1|68
YYC|51.012783|-114.35434|2017-05-01T21:57:51Z|Sunny|1.7|1021.0|75
YQB|46.85792|-71.48616|2017-05-02T00:49:51Z|Sunny|4.5|1014.9|79
YVR|49.256107|-123.193954|2017-05-01T21:21:51Z|Sunny|1.5|1019.2|70
PHX|33.6051|-112.40524|2017-05-01T22:05:51Z|Sunny|16.2|1022.1|47
DTW|42.352627|-83.23929|2017-05-02T00:01:51Z|Rain|8.4|1006.0|92
SLC|40.776524|-112.06057|2017-05-01T22:05:51Z|Sunny|7.2|1013.4|63
LAX|34.02018|-118.691925|2017-05-01T21:41:51Z|Sunny|15.9|1020.9|59
DEN|39.764256|-104.99519|2017-05-01T22:37:51Z|Rain|7.5|989.0|94
ORD|41.833393|-88.012344|2017-05-01T23:41:51Z|Sunny|7.0|1019.2|59
MSY|30.020687|-90.02359|2017-05-08T23:33:52Z|Sunny|14.7|1020.8|50
SFO|37.75768|-122.50764|2017-05-08T21:25:52Z|Sunny|8.6|1019.1|69
MEX|19.411406|-99.75886|2017-05-08T22:57:52Z|Rain|22.2|1004.0|49
BOS|42.31329|-71.61747|2017-05-09T00:49:52Z|Sunny|11.7|1022.3|51
DFW|32.82035|-97.011536|2017-05-08T23:05:52Z|Sunny|18.6|1015.3|41
JAX|30.344692|-82.000656|2017-05-09T00:05:52Z|Sunny|18.4|1020.3|42
YYC|51.012783|-114.35434|2017-05-08T21:57:52Z|Sunny|2.9|1025.7|84
YWG|49.853737|-97.292305|2017-05-08T23:05:52Z|Sunny|3.8|1016.4|65
YVR|49.256107|-123.193954|2017-05-08T21:21:52Z|Rain|2.8|1001.8|100
YQB|46.85792|-71.48616|2017-05-09T00:49:52Z|Sunny|5.7|1013.5|81
DTW|42.352627|-83.23929|2017-05-09T00:01:52Z|Sunny|9.7|1038.9|72
PHX|33.6051|-112.40524|2017-05-08T22:05:52Z|Rain|17.4|1008.5|60
LAX|34.02018|-118.691925|2017-05-08T21:41:52Z|Rain|17.0|992.6|65
SLC|40.776524|-112.06057|2017-05-08T22:05:52Z|Sunny|8.5|1019.9|56
ORD|41.833393|-88.012344|2017-05-08T23:41:52Z|Sunny|8.3|1015.3|65
DEN|39.764256|-104.99519|2017-05-08T22:37:52Z|Sunny|8.8|1019.5|60
MSY|30.020687|-90.02359|2017-05-15T23:33:52Z|Sunny|15.9|1033.3|51
SFO|37.75768|-122.50764|2017-05-15T21:25:52Z|Sunny|9.8|1015.5|66
MEX|19.411406|-99.75886|2017-05-15T22:57:52Z|Sunny|22.2|1017.7|37
BOS|42.31329|-71.61747|2017-05-16T00:49:52Z|Rain|12.9|1006.2|85
DFW|32.82035|-97.011536|2017-05-15T23:05:52Z|Sunny|19.7|1017.3|53
JAX|30.344692|-82.000656|2017-05-16T00:05:52Z|Rain|19.5|998.5|53
YYC|51.012783|-114.35434|2017-05-15T21:57:52Z|Sunny|4.2|1022.5|80
YWG|49.853737|-97.292305|2017-05-15T23:05:52Z|Sunny|5.0|1020.8|78
YQB|46.85792|-71.48616|2017-05-16T00:49:52Z|Sunny|7.0|1018.1|63
YVR|49.256107|-123.193954|2017-05-15T21:21:52Z|Sunny|4.0|1023.3|81
PHX|33.6051|-112.40524|2017-05-15T22:05:52Z|Sunny|18.6|1018.0|44
DTW|42.352627|-83.23929|2017-05-16T00:01:52Z|Sunny|10.9|1015.1|60
SLC|40.776524|-112.06057|2017-05-15T22:05:52Z|Rain|9.7|1011.4|82
LAX|34.02018|-118.691925|2017-05-15T21:41:52Z|Rain|18.1|1006.0|59
ORD|41.833393|-88.012344|2017-05-15T23:41:52Z|Sunny|9.5|1025.4|54
DEN|39.764256|-104.99519|2017-05-15T22:37:52Z|Sunny|10.0|1043.9|57
SFO|37.75768|-122.50764|2017-05-22T21:25:52Z|Sunny|11.1|1035.1|68
MEX|19.411406|-99.75886|2017-05-22T22:57:52Z|Sunny|22.2|1019.8|40
DFW|32.82035|-97.011536|2017-05-22T23:05:52Z|Sunny|20.8|1019.4|51
YWG|49.853737|-97.292305|2017-05-22T23:05:52Z|Sunny|6.3|1038.7|80
YVR|49.256107|-123.193954|2017-05-22T21:21:52Z|Rain|5.2|1013.1|100
DTW|42.352627|-83.23929|2017-05-23T00:01:52Z|Sunny|12.2|1016.9|54
LAX|34.02018|-118.691925|2017-05-22T21:41:52Z|Sunny|19.2|1016.4|53
DEN|39.764256|-104.99519|2017-05-22T22:37:52Z|Rain|11.3|1005.3|73
MSY|30.020687|-90.02359|2017-05-22T23:33:52Z|Rain|17.1|998.1|74
BOS|42.31329|-71.61747|2017-05-23T00:49:52Z|Sunny|14.1|1026.1|54
JAX|30.344692|-82.000656|2017-05-23T00:05:52Z|Sunny|20.6|1014.0|42
YYC|51.012783|-114.35434|2017-05-22T21:57:52Z|Sunny|5.4|1015.7|62
YQB|46.85792|-71.48616|2017-05-23T00:49:52Z|Sunny|8.2|1015.0|70
PHX|33.6051|-112.40524|2017-05-22T22:05:52Z|Sunny|19.8|1016.7|46
SLC|40.776524|-112.06057|2017-05-22T22:05:52Z|Sunny|11.0|1026.7|56
ORD|41.833393|-88.012344|2017-05-22T23:41:52Z|Sunny|10.8|1018.8|69
SFO|37.75768|-122.50764|2017-05-29T21:25:52Z|Rain|12.3|1005.9|86
MSY|30.020687|-90.02359|2017-05-29T23:33:52Z|Sunny|18.2|1018.9|51
BOS|42.31329|-71.61747|2017-05-30T00:49:52Z|Sunny|15.3|1023.2|46
MEX|19.411406|-99.75886|2017-05-29T22:57:52Z|Sunny|22.2|1034.1|43
JAX|30.344692|-82.000656|2017-05-30T00:05:52Z|Sunny|21.6|1016.0|50
DFW|32.82035|-97.011536|2017-05-29T23:05:52Z|Sunny|22.0|1028.4|49
YWG|49.853737|-97.292305|2017-05-29T23:05:52Z|Rain|7.5|1009.5|82
YYC|51.012783|-114.35434|2017-05-29T21:57:52Z|Rain|6.6|1006.0|97
YQB|46.85792|-71.48616|2017-05-30T00:49:52Z|Sunny|9.4|1026.1|54
YVR|49.256107|-123.193954|2017-05-29T21:21:52Z|Sunny|6.5|1016.3|69
PHX|33.6051|-112.40524|2017-05-29T22:05:52Z|Sunny|20.9|1017.7|44
DTW|42.352627|-83.23929|2017-05-30T00:01:52Z|Sunny|13.5|1015.4|59
SLC|40.776524|-112.06057|2017-05-29T22:05:52Z|Rain|12.2|997.3|66
LAX|34.02018|-118.691925|2017-05-29T21:41:52Z|Sunny|20.3|1020.7|45
ORD|41.833393|-88.012344|2017-05-29T23:41:52Z|Sunny|12.0|1031.0|54
DEN|39.764256|-104.99519|2017-05-29T22:37:52Z|Sunny|12.5|1021.3|49
MSY|30.020687|-90.02359|2017-06-05T23:33:53Z|Rain|19.4|1011.7|65
SFO|37.75768|-122.50764|2017-06-05T21:25:53Z|Sunny|13.6|1022.6|63
BOS|42.31329|-71.61747|2017-06-06T00:49:53Z|Rain|16.4|998.7|71
MEX|19.411406|-99.75886|2017-06-05T22:57:53Z|Sunny|22.2|1018.1|46
DFW|32.82035|-97.011536|2017-06-05T23:05:53Z|Sunny|23.0|1023.7|45
JAX|30.344692|-82.000656|2017-06-06T00:05:53Z|Rain|22.7|994.9|48
YYC|51.012783|-114.35434|2017-06-05T21:57:53Z|Rain|7.9|1007.6|76
YWG|49.853737|-97.292305|2017-06-05T23:05:53Z|Rain|8.8|1011.9|91
YQB|46.85792|-71.48616|2017-06-06T00:49:53Z|Sunny|10.7|1019.3|69
YVR|49.256107|-123.193954|2017-06-05T21:21:53Z|Sunny|7.7|1021.1|62
PHX|33.6051|-112.40524|2017-06-05T22:05:53Z|Rain|22.1|1003.0|53
DTW|42.352627|-83.23929|2017-06-06T00:01:53Z|Sunny|14.7|1029.0|50
SLC|40.776524|-112.06057|2017-06-05T22:05:53Z|Rain|13.5|1011.4|78
LAX|34.02018|-118.691925|2017-06-05T21:41:53Z|Rain|21.3|1011.5|54
ORD|41.833393|-88.012344|2017-06-05T23:41:53Z|Rain|13.3|1004.2|73
DEN|39.764256|-104.99519|2017-06-05T22:37:53Z|Sunny|13.8|1036.3|48
SFO|37.75768|-122.50764|2017-06-12T21:25:53Z|Sunny|14.8|1013.8|57
MEX|19.411406|-99.75886|2017-06-12T22:57:53Z|Sunny|22.2|1048.9|40
MSY|30.020687|-90.02359|2017-06-12T23:33:53Z|Sunny|20.5|1014.5|45
DFW|32.82035|-97.011536|2017-06-12T23:05:53Z|Sunny|24.1|1023.1|41
BOS|42.31329|-71.61747|2017-06-13T00:49:53Z|Sunny|17.6|1023.7|56
YWG|49.853737|-97.292305|2017-06-12T23:05:53Z|Sunny|10.0|1024.1|71
YVR|49.256107|-123.193954|2017-06-12T21:21:53Z|Rain|8.9|1001.4|73
JAX|30.344692|-82.000656|2017-06-13T00:05:53Z|Rain|23.7|1010.4|61
DTW|42.352627|-83.23929|2017-06-13T00:01:53Z|Sunny|16.0|1014.6|51
YYC|51.012783|-114.35434|2017-06-12T21:57:53Z|Rain|9.1|1012.6|84
LAX|34.02018|-118.691925|2017-06-12T21:41:53Z|Sunny|22.3|1018.0|37
YQB|46.85792|-71.48616|2017-06-13T00:49:53Z|Sunny|11.9|1021.3|50
DEN|39.764256|-104.99519|2017-06-12T22:37:53Z|Sunny|15.0|1026.4|49
PHX|33.6051|-112.40524|2017-06-12T22:05:53Z|Rain|23.2|1006.2|62
SLC|40.776524|-112.06057|2017-06-12T22:05:53Z|Rain|14.7|1002.4|75
ORD|41.833393|-88.012344|2017-06-12T23:41:53Z|Rain|14.5|1000.1|80
MSY|30.020687|-90.02359|2017-06-19T23:33:53Z|Sunny|21.6|1014.2|50
BOS|42.31329|-71.61747|2017-06-20T00:49:53Z|Rain|18.7|1010.0|62
JAX|30.344692|-82.000656|2017-06-20T00:05:53Z|Sunny|24.7|1036.5|43
YYC|51.012783|-114.35434|2017-06-19T21:57:53Z|Rain|10.3|1006.7|92
YQB|46.85792|-71.48616|2017-06-20T00:49:53Z|Rain|13.1|1007.6|74
PHX|33.6051|-112.40524|2017-06-19T22:05:53Z|Sunny|24.3|1019.4|43
SLC|40.776524|-112.06057|2017-06-19T22:05:53Z|Rain|16.0|1008.8|63
SFO|37.75768|-122.50764|2017-06-19T21:25:53Z|Sunny|16.0|1020.7|59
ORD|41.833393|-88.012344|2017-06-19T23:41:53Z|Sunny|15.8|1015.3|48
MEX|19.411406|-99.75886|2017-06-19T22:57:53Z|Sunny|22.2|1028.8|49
DFW|32.82035|-97.011536|2017-06-19T23:05:53Z|Rain|25.2|1007.6|59
YWG|49.853737|-97.292305|2017-06-19T23:05:53Z|Sunny|11.3|1021.0|59
YVR|49.256107|-123.193954|2017-06-19T21:21:53Z|Sunny|10.1|1013.6|57
DTW|42.352627|-83.23929|2017-06-20T00:01:53Z|Sunny|17.2|1015.4|53
LAX|34.02018|-118.691925|2017-06-19T21:41:53Z|Rain|23.3|988.7|54
DEN|39.764256|-104.99519|2017-06-19T22:37:53Z|Sunny|16.3|1019.0|54
SFO|37.75768|-122.50764|2017-06-26T21:25:53Z|Sunny|17.2|1030.4|49
MEX|19.411406|-99.75886|2017-06-26T22:57:53Z|Rain|22.3|991.3|49
MSY|30.020687|-90.02359|2017-06-26T23:33:53Z|Sunny|22.7|1026.2|39
DFW|32.82035|-97.011536|2017-06-26T23:05:53Z|Sunny|26.2|1016.8|38
BOS|42.31329|-71.61747|2017-06-27T00:49:53Z|Sunny|19.8|1026.6|40
JAX|30.344692|-82.000656|2017-06-27T00:05:53Z|Sunny|25.7|1024.0|42
YWG|49.853737|-97.292305|2017-06-26T23:05:53Z|Sunny|12.5|1016.0|49
YVR|49.256107|-123.193954|2017-06-26T21:21:53Z|Sunny|11.3|1022.6|63
YYC|51.012783|-114.35434|2017-06-26T21:57:53Z|Sunny|11.6|1022.5|51
DTW|42.352627|-83.23929|2017-06-27T00:01:53Z|Sunny|18.5|1023.1|44
YQB|46.85792|-71.48616|2017-06-27T00:49:53Z|Rain|14.3|1009.9|76
PHX|33.6051|-112.40524|2017-06-26T22:05:53Z|Sunny|25.4|1017.8|45
LAX|34.02018|-118.691925|2017-06-26T21:41:53Z|Sunny|24.3|1028.5|35
SLC|40.776524|-112.06057|2017-06-26T22:05:53Z|Sunny|17.2|1022.3|57
ORD|41.833393|-88.012344|2017-06-26T23:41:53Z|Sunny|17.0|1026.7|53
DEN|39.764256|-104.99519|2017-06-26T22:37:53Z|Sunny|17.5|1035.2|43
